study,replay,contract,payload_bytes,policy,path,count,cohort,material_band,classification,null_raw_median,null_raw_min,null_raw_max,null_normalized_median,null_normalized_min,null_normalized_max,null_swap_median,null_swap_min,null_swap_max,null_hole_median,null_hole_min,null_hole_max,ab_raw_median,ab_raw_min,ab_raw_max,ab_normalized_median,ab_normalized_min,ab_normalized_max,ab_swap_median,ab_swap_min,ab_swap_max,ab_hole_median,ab_hole_min,ab_hole_max,a_wf_swap_median,a_wf_swap_min,a_wf_swap_max,b_wf_swap_median,b_wf_swap_min,b_wf_swap_max,a_wf_hole_median,a_wf_hole_min,a_wf_hole_max,b_wf_hole_median,b_wf_hole_min,b_wf_hole_max,a_wf_median_ns,b_wf_median_ns
indexed,repeat,retained,256,weak,reserved-mixed,256,0,0.063432836,equivalent,0.991631799,0.963114754,1.037974684,0.997172418,0.974763980,1.056846951,0.996336996,0.968309859,1.038022814,1.000000000,0.955719557,1.027667984,0.942386831,0.930612245,0.963709677,0.996850172,0.981652949,1.011395071,0.939501779,0.926573427,0.975088968,0.936567164,0.926199262,0.950757576,0.858156028,0.856630824,0.883636364,0.860377358,0.853932584,0.872262774,0.908745247,0.889298893,0.928030303,0.912350598,0.900793651,0.944664032,243000,228000
indexed,repeat,retained,256,weak,reserved-mixed,256,1,0.063432836,equivalent,1.000000000,0.995652174,1.025974026,1.000000000,0.995652174,1.019470073,1.000000000,0.985185185,1.026415094,1.003968254,1.000000000,1.019685039,0.991304348,0.974683544,1.004347826,0.995059289,0.990751673,1.019565217,0.996226415,0.967272727,1.003773585,0.992063492,0.954545455,0.996031746,0.867424242,0.858208955,0.871698113,0.863636364,0.857142857,0.875000000,0.909090909,0.897727273,0.916666667,0.912000000,0.908366534,0.920318725,230000,228000
indexed,repeat,retained,256,weak,reserved-mixed,4096,0,0.033562823,equivalent,0.961482204,0.915818686,0.980141844,0.994962242,0.981643154,1.018933986,0.966437177,0.932944606,0.973661485,0.967887834,0.926006058,0.979856759,1.003530005,0.996984925,1.016080402,1.002862671,0.996159141,1.021521261,0.998219849,0.994673768,1.004871568,0.994886099,0.984346225,0.997671169,0.883214920,0.881310895,0.914526129,0.885231317,0.879822616,0.917144116,0.923433875,0.916206262,0.957792208,0.931647940,0.923436041,0.968808194,1989000,1990000
indexed,repeat,retained,256,weak,reserved-mixed,4096,1,0.033562823,equivalent,0.995981919,0.942152679,1.005566802,0.994653943,0.977769547,1.006463428,0.999109131,0.952078032,1.015111111,0.993970315,0.907524170,1.061802974,0.990054699,0.939007092,1.003030303,0.999857513,0.980378933,1.016351844,0.996010638,0.923899630,1.017769880,0.969525468,0.907124682,0.996738117,0.880550622,0.864898467,0.891400709,0.883896797,0.847928236,0.886070316,0.901718819,0.861993905,0.925581395,0.927170868,0.891782667,0.929406265,2011000,1986000
indexed,repeat,retained,8,retained,growth-cleanup,16,0,0.030000000,equivalent,0.993710692,0.972727273,1.006211180,1.000789870,0.996093750,1.038088394,0.988461538,0.937037037,0.996093750,0.996093750,0.935849057,1.011857708,1.006211180,0.982142857,1.015673981,1.009404389,0.978440730,1.019688503,0.996062992,0.966789668,1.015686275,1.000000000,0.969581749,1.020000000,1.251968504,1.239852399,1.272727273,1.262745098,1.235521236,1.280632411,1.276000000,1.236434109,1.288000000,1.282868526,1.254901961,1.294117647,319000,322000
indexed,repeat,retained,8,retained,growth-cleanup,16,1,0.030000000,equivalent,1.009230769,1.000000000,1.015923567,1.006309148,0.994516463,1.011923868,1.003952569,0.992125984,1.011952191,1.003968254,1.000000000,1.012048193,0.996894410,0.921568627,1.012269939,1.000850340,0.704688393,1.008346412,1.003891051,0.992094862,1.423529412,1.000000000,0.976470588,1.028000000,1.268482490,1.247058824,1.422310757,1.260869565,0.878787879,1.279069767,1.260869565,1.244274809,1.428000000,1.269841270,1.254752852,1.289156627,321000,320000
indexed,repeat,retained,8,retained,growth-cleanup,256,0,0.030000000,equivalent,1.000000000,0.966005666,1.017241379,1.010936319,0.984872964,1.025251154,0.992125984,0.980620155,0.992187500,1.000000000,0.972332016,1.004032258,1.008955224,1.002958580,1.023460411,1.001041850,0.977075134,1.019462518,1.007874016,0.988326848,1.035433071,1.008097166,0.976190476,1.028340081,1.324110672,1.307392996,1.346456693,1.325490196,1.312500000,1.363281250,1.352226721,1.333333333,1.384615385,1.362204724,1.350597610,1.412955466,336000,338000
indexed,repeat,retained,8,retained,growth-cleanup,256,1,0.030000000,equivalent,1.002976190,0.991228070,1.286127168,1.013965058,0.983484101,1.347371318,1.000000000,0.954545455,1.015810277,1.000000000,0.984000000,1.012096774,1.002967359,0.908847185,1.005934718,0.993292505,0.908847185,1.029603770,1.003968254,0.969465649,1.027777778,0.991967871,0.957198444,1.020161290,1.337301587,1.291187739,1.474308300,1.330708661,1.305019305,1.339920949,1.365758755,1.337254902,1.497991968,1.369918699,1.339920949,1.373983740,337000,338000
indexed,repeat,retained,8,retained,growth-cleanup,4096,0,0.036697248,equivalent,1.008235294,0.990730012,1.123687281,1.003525264,0.983224806,1.026635143,1.000000000,0.975193798,1.098412698,0.995129870,0.977600000,1.020900322,0.982935154,0.943832599,1.002285714,1.011911698,0.972828396,1.088195918,0.963302752,0.921052632,0.995297806,0.969841270,0.914027149,1.000000000,1.344036697,1.279239766,1.382445141,1.353870458,1.344881890,1.392063492,1.402936378,1.330316742,1.420970266,1.399345336,1.377990431,1.435351882,879000,856000
indexed,repeat,retained,8,retained,growth-cleanup,4096,1,0.036697248,equivalent,0.997663551,0.963841808,1.050058207,1.005528293,0.965364465,1.036870663,0.998422713,0.982892691,1.012718601,1.003257329,0.987096774,1.339314845,0.996474736,0.991841492,1.014018692,1.004276980,0.991744634,1.014308426,0.998415214,0.985893417,1.004769475,0.991856678,0.968701095,1.003267974,1.352941176,1.335423197,1.361331220,1.354531002,1.341772152,1.375594295,1.392156863,1.336463224,1.398692810,1.400326797,1.371567044,1.413680782,854000,852000
indexed,repeat,retained,8,retained,reserved-mixed,16,0,0.032745592,equivalent,0.962406015,0.941284404,0.984848485,0.988355291,0.967644990,1.061990664,0.967254408,0.927360775,0.980440098,0.968831169,0.951530612,0.979002625,1.001960784,0.971374046,1.023391813,1.009746589,0.979002638,1.059640401,1.000000000,0.934624697,1.002604167,1.002688172,0.974160207,1.061827957,1.335937500,1.256658596,1.361038961,1.334203655,1.318652850,1.363636364,1.374331551,1.341085271,1.401069519,1.363395225,1.329113924,1.396276596,513000,514000
indexed,repeat,retained,8,retained,reserved-mixed,16,1,0.032745592,equivalent,1.009708738,0.990291262,1.035433071,0.996755793,0.789593465,1.032729590,1.005221932,1.000000000,1.286458333,0.997347480,0.997319035,1.010723861,0.998039216,0.990328820,1.011764706,1.000645062,0.972012790,1.018357073,0.997395833,0.989690722,1.020833333,1.002688172,0.966321244,1.042553191,1.328125000,1.311855670,1.346354167,1.328981723,1.308673469,1.347258486,1.370967742,1.323834197,1.378666667,1.364611260,1.308673469,1.376000000,511000,512000
indexed,repeat,retained,8,retained,reserved-mixed,256,0,0.030000000,equivalent,0.994495413,0.949211909,1.018621974,1.017180169,0.989596421,1.031822934,0.983050847,0.933179724,1.004950495,0.982885086,0.936170213,1.015113350,0.990740741,0.981617647,1.022388060,1.004926108,0.973873931,1.017376354,0.995098039,0.968750000,1.017283951,0.992424242,0.987405542,1.005089059,1.323529412,1.291866029,1.337438424,1.326732673,1.286057692,1.343137255,1.368956743,1.346733668,1.381679389,1.361323155,1.352791878,1.390862944,540000,536000
indexed,repeat,retained,8,retained,reserved-mixed,256,1,0.030000000,equivalent,0.996275605,0.967567568,1.020484171,0.995149152,0.967567568,1.008039242,1.002463054,0.987834550,1.012345679,0.997468354,0.987468672,1.017587940,1.001865672,0.990757856,1.074626866,1.006825403,0.985901200,1.077280265,0.997536946,0.995073892,1.004926108,1.000000000,0.997461929,1.015228426,1.320197044,1.319410319,1.332512315,1.329207921,1.313725490,1.422222222,1.360406091,1.352644836,1.363867684,1.362720403,1.337500000,1.458227848,536000,537000
indexed,repeat,retained,8,retained,reserved-mixed,4096,0,0.030000000,equivalent,1.010851419,1.007556675,1.026006711,1.012581879,0.999848591,1.027409680,1.000000000,0.988056460,1.013245033,1.001103753,0.993370166,1.004439512,0.990794979,0.965350524,1.002518892,1.002864464,0.973893449,1.030802623,0.987964989,0.967021277,0.993456925,0.994462901,0.955555556,1.018952062,1.307439825,1.275565124,1.360745614,1.314855876,1.305159166,1.325221239,1.320441989,1.304761905,1.374307863,1.322259136,1.297592998,1.334075724,1195000,1193000
indexed,repeat,retained,8,retained,reserved-mixed,4096,1,0.030000000,equivalent,1.001683502,0.964544722,1.014237856,0.985105492,0.958349664,1.014767173,1.000000000,0.980932203,1.031693989,1.001107420,0.972043011,1.025414365,1.000841751,0.993349958,1.021008403,1.000062831,0.987921817,1.025506238,1.000000000,0.995614035,1.005494505,1.001102536,0.992265193,1.003325942,1.305494505,1.304395604,1.321978022,1.308452250,1.302197802,1.338105727,1.317127072,1.304061471,1.329281768,1.321070234,1.302300110,1.345514950,1190000,1192000
indexed,repeat,retained,8,weak,growth-cleanup,16,0,0.030000000,equivalent,0.993750000,0.978395062,1.002898551,1.000840627,0.990089027,1.025172925,0.992094862,0.969348659,1.000000000,0.992063492,0.984251969,1.000000000,1.003164557,0.975535168,1.015723270,1.004653024,0.979835149,1.039489836,1.003937008,0.939285714,1.023809524,0.995983936,0.940074906,1.032258065,1.253968254,1.249027237,1.360714286,1.265873016,1.228682171,1.414448669,1.268774704,1.224719101,1.400735294,1.274900398,1.243137255,1.453125000,318000,320000
indexed,repeat,retained,8,weak,growth-cleanup,16,1,0.030000000,equivalent,1.009523810,0.996845426,1.022151899,1.009523810,0.988996249,1.022151899,1.000000000,0.996015936,1.007936508,1.004000000,0.929368030,1.047101449,1.006153846,1.000000000,1.022151899,1.002331642,0.986565655,1.022151899,1.003968254,0.996062992,1.036000000,1.000000000,0.992031873,1.032128514,1.257936508,1.248031496,1.268000000,1.260869565,1.250000000,1.281746032,1.262948207,1.152482270,1.278225806,1.268000000,1.163701068,1.297188755,317000,319000
indexed,repeat,retained,8,weak,growth-cleanup,256,0,0.030000000,equivalent,0.991124260,0.951428571,1.038235294,1.009608968,0.955204082,1.064429797,0.996047431,0.923636364,1.000000000,1.000000000,0.961389961,1.084677419,1.005952381,0.982456140,1.008955224,1.000000000,0.960741038,1.034594941,1.000000000,0.955223881,1.047058824,0.995967742,0.991935484,1.028225806,1.317647059,1.272388060,1.371093750,1.321568627,1.265917603,1.366795367,1.368421053,1.350806452,1.409638554,1.369918699,1.325490196,1.421686747,338000,338000
indexed,repeat,retained,8,weak,growth-cleanup,256,1,0.030000000,equivalent,1.002976190,0.997032641,1.005988024,1.004940711,0.993107316,1.018842546,0.996078431,0.984435798,1.003952569,1.000000000,0.980079681,1.004048583,1.002976190,0.962962963,1.026946108,1.006922843,0.988235294,1.035128945,0.996047431,0.961832061,1.000000000,1.000000000,0.964705882,1.024590164,1.328063241,1.309803922,1.339694656,1.333333333,1.322834646,1.366533865,1.364754098,1.290076336,1.382113821,1.365853659,1.319066148,1.394308943,336000,337000
indexed,repeat,retained,8,weak,growth-cleanup,4096,0,0.033794163,equivalent,0.965909091,0.918655098,0.993006993,0.999692875,0.989149166,1.029653170,0.966205837,0.892198582,1.000000000,0.966560510,0.914925373,1.003262643,0.995321637,0.986078886,1.003516999,1.003273589,0.990648766,1.015107833,0.992138365,0.987421384,1.004716981,0.991830065,0.954687500,1.009756098,1.351822504,1.344339623,1.363924051,1.356576862,1.331768388,1.364649682,1.389250814,1.346875000,1.406862745,1.398692810,1.370370370,1.410214168,859000,856000
indexed,repeat,retained,8,weak,growth-cleanup,4096,1,0.033794163,equivalent,0.997655334,0.975834292,1.041128085,0.996086694,0.984384037,1.012163161,1.001574803,0.989079563,1.028616852,0.993506494,0.966772152,1.004893964,1.010625738,0.996491228,1.038596491,1.015461268,0.981017762,1.038596491,0.998417722,0.995238095,1.015772871,0.996747967,0.988673139,1.001620746,1.344936709,1.339652449,1.354992076,1.365231260,1.322981366,1.407290016,1.385993485,1.370550162,1.397058824,1.406557377,1.393148450,1.450980392,851000,858000
indexed,repeat,retained,8,weak,reserved-mixed,16,0,0.056265985,equivalent,1.003898635,1.001945525,1.007797271,1.002655448,0.984371260,1.012203285,1.002551020,0.989873418,1.017857143,1.005249344,0.994736842,1.010638298,1.047528517,1.021194605,1.089843750,0.990480886,0.930412459,1.017815890,1.056265985,1.030690537,1.171355499,1.044854881,1.029100529,1.076923077,1.315384615,1.306122449,1.345268542,1.308641975,1.218340611,1.345153664,1.367021277,1.347368421,1.387862797,1.362467866,1.334975369,1.426065163,514000,542000
indexed,repeat,retained,8,weak,reserved-mixed,16,1,0.056265985,equivalent,1.031250000,1.017175573,1.095703125,0.995513614,0.967798118,1.060791016,1.035897436,1.007281553,1.051150895,1.031914894,1.020512821,1.053333333,1.001953125,0.984674330,1.023437500,1.003913894,0.984674330,1.026068445,0.997442455,0.994871795,1.002551020,1.008000000,0.997422680,1.013368984,1.312820513,1.310256410,1.346938776,1.318766067,1.311224490,1.347043702,1.366310160,1.360824742,1.384615385,1.357142857,1.354005168,1.382585752,512000,513000
indexed,repeat,retained,8,weak,reserved-mixed,256,0,0.034324943,equivalent,1.000000000,0.976149915,1.194055944,1.011889957,1.002283105,1.183274401,0.995475113,0.964679912,1.009111617,0.995348837,0.957589286,1.023148148,1.044982699,1.012089810,1.108581436,1.022410190,0.992301352,1.043507232,1.034324943,0.969892473,1.084282460,1.023310023,1.002222222,1.048837209,1.300683371,1.245161290,1.319004525,1.310572687,1.276955603,1.345054945,1.325000000,1.284444444,1.340277778,1.339246120,1.325791855,1.403547672,571000,604000
indexed,repeat,retained,8,weak,reserved-mixed,256,1,0.034324943,equivalent,1.010471204,0.984429066,1.027729636,0.988924176,0.956165503,1.013475602,1.002283105,0.995454545,1.065610860,1.004662005,0.988584475,1.084668192,0.994746060,0.975903614,1.015597920,0.995249539,0.980425441,1.015597920,1.000000000,0.971175166,1.006864989,0.993212670,0.979405034,1.006993007,1.302059497,1.288248337,1.320366133,1.294520548,1.288636364,1.331818182,1.318706697,1.304347826,1.344988345,1.324009324,1.312500000,1.334851936,571000,567000
indexed,repeat,retained,8,weak,reserved-mixed,4096,0,0.030000000,equivalent,1.020077220,0.976154993,1.065476190,1.008846163,0.984618764,1.053560334,1.001980198,0.979710145,1.031683168,1.008113590,0.978764479,1.070657507,0.995423341,0.926083866,1.016248154,1.007481855,0.987335218,1.029213047,0.987403101,0.937962963,0.996035679,0.991919192,0.956183057,1.016210740,1.295476420,1.276253548,1.312015504,1.299800797,1.286278381,1.350343474,1.319919517,1.313534567,1.371833840,1.326883910,1.311491935,1.371884347,1346000,1307000
indexed,repeat,retained,8,weak,reserved-mixed,4096,1,0.030000000,equivalent,1.000000000,0.981287425,1.006111536,0.990114068,0.972691137,1.012334689,1.000986193,0.993130520,1.025742574,1.000984252,0.982213439,1.008072654,0.999237805,0.927915194,1.012260536,0.995368539,0.936178626,1.030235500,0.995069034,0.954631380,1.081268583,1.005055612,0.948100093,1.101711984,1.287984111,1.252884615,1.337429112,1.288404361,1.210815765,1.300000000,1.312185297,1.305472637,1.319514661,1.301886792,1.207495430,1.315524194,1305000,1311000
plain,initial,normal,256,plain,grow-pop,16,0,0.084269663,equivalent,1.005865103,0.991017964,1.006097561,0.999926090,0.948974673,1.008955224,1.000000000,0.987878788,1.060060060,1.000000000,0.990066225,1.010067114,1.006006006,0.993975904,1.038348083,1.012048193,0.990990991,1.089001421,1.002949853,0.912806540,1.015151515,1.010000000,1.003333333,1.016722408,1.000000000,0.915531335,1.009090909,1.006079027,0.997014925,1.035294118,1.102990033,1.090032154,1.120000000,1.102310231,1.085526316,1.124600639,332000,334000
plain,initial,normal,256,plain,grow-pop,16,1,0.084269663,equivalent,1.033639144,1.030487805,1.066869301,1.002876074,0.996842979,1.017247473,1.030769231,1.020648968,1.060240964,1.026578073,1.016611296,1.060000000,0.932584270,0.857881137,0.965116279,0.988095238,0.941069611,1.018404908,0.915730337,0.902173913,0.968299712,0.946428571,0.872463768,0.974025974,1.014749263,1.000000000,1.069060773,1.006060606,0.988095238,1.018404908,1.108626198,1.056547619,1.204545455,1.099667774,1.066037736,1.102990033,356000,332000
plain,initial,normal,256,plain,grow-pop,256,0,0.050359712,equivalent,0.995934959,0.991869919,1.049792531,0.999700309,0.971552362,1.069451567,1.000000000,0.981617647,1.022900763,1.000000000,0.969465649,1.026595745,1.038461538,1.002079002,1.112266112,1.012613143,0.967961600,1.025067549,1.047801147,0.986792453,1.105973025,1.034300792,0.981958763,1.064766839,0.921455939,0.907547170,0.944550669,0.931654676,0.898954704,0.936131387,1.263157895,1.229797980,1.279792746,1.265091864,1.235443038,1.344221106,481000,513000
plain,initial,normal,256,plain,grow-pop,256,1,0.050359712,equivalent,1.012448133,0.997925311,1.032854209,1.010130412,1.001770881,1.030188679,1.000000000,0.970695971,1.030188679,1.002624672,0.917874396,1.030379747,0.928433269,0.909262760,0.984031936,0.994289239,0.923087204,1.015654891,0.965454545,0.914485166,1.005791506,0.949640288,0.889411765,0.972081218,0.927046263,0.903339192,0.998069498,0.921305182,0.903773585,0.931947070,1.273838631,1.201438849,1.312182741,1.253263708,1.241645244,1.277777778,517000,481000
plain,initial,normal,256,plain,grow-pop,4096,0,0.048092869,equivalent,1.036337209,0.994851995,1.082369942,1.015289950,0.994630956,1.046948477,1.017676768,0.993734336,1.081761006,1.043859649,0.989601386,1.107638889,0.995683453,0.977464789,1.013003901,0.991757885,0.962978928,1.014282947,1.001265823,0.982587065,1.035443038,0.996515679,0.981481481,1.005263158,0.875949367,0.860696517,0.969735183,0.870886076,0.843520782,0.983585859,1.214035088,1.208406305,1.294612795,1.211267606,1.206654991,1.336192110,695000,692000
plain,initial,normal,256,plain,grow-pop,4096,1,0.048092869,equivalent,0.962059621,0.928095872,1.034782609,0.989310078,0.961909836,1.026355435,0.972455090,0.919674040,1.050251256,0.980033278,0.929967427,1.054347826,0.939972715,0.911842105,0.954293629,0.982095813,0.947442994,0.999750211,0.962287105,0.922897196,0.981751825,0.951907131,0.931484502,0.973018550,0.887425150,0.876168224,0.921212121,0.872795970,0.853779430,0.875949367,1.229865772,1.101449275,1.247920133,1.205574913,1.076086957,1.209790210,734000,692000
plain,initial,normal,256,plain,heapify-pop,16,0,0.085603113,equivalent,0.991631799,0.966942149,1.004237288,0.987654321,0.971039361,1.004255319,1.000000000,0.995762712,1.004237288,1.004878049,0.995000000,1.019900498,1.025423729,0.991701245,1.029288703,0.996219186,0.968228780,1.004343239,1.025316456,1.000000000,1.059071730,1.014925373,0.976744186,1.024390244,0.991596639,0.979674797,0.995815900,0.987854251,0.964143426,0.995867769,1.165853659,1.120930233,1.174129353,1.180487805,1.138095238,1.186274510,236000,242000
