run,comparison,cohort,arm,image,contract,pair_bytes,path,count,variant,sample,rounds,traces,elapsed_ns,checksum,requests,requested_bytes,peak_nodes,peak_bytes
initial,ab,1,a,baseline,normal,16,range-16,8,source-c,2,1024,1,104000,16798191499598812238,1,504,1,504
initial,ab,1,a,baseline,normal,16,range-16,8,whitefoot,2,1024,1,104000,16798191499598812238,1,504,1,504
initial,ab,1,a,baseline,normal,16,range-16,8,whitefoot,3,1024,1,104000,7734443969576337440,1,504,1,504
initial,ab,1,a,baseline,normal,16,range-16,8,source-c,3,1024,1,104000,7734443969576337440,1,504,1,504
initial,ab,1,a,baseline,normal,16,range-16,8,direct-c,3,1024,1,60000,7734443969576337440,1,376,1,376
initial,ab,1,a,baseline,normal,16,range-16,8,avl-c,3,1024,1,108000,7734443969576337440,8,320,8,320
initial,ab,1,a,baseline,normal,16,range-16,8,avl-c,4,1024,1,109000,12354346044592000594,8,320,8,320
initial,ab,1,a,baseline,normal,16,range-16,8,direct-c,4,1024,1,61000,12354346044592000594,1,376,1,376
initial,ab,1,a,baseline,normal,16,range-16,8,source-c,4,1024,1,104000,12354346044592000594,1,504,1,504
initial,ab,1,a,baseline,normal,16,range-16,8,whitefoot,4,1024,1,107000,12354346044592000594,1,504,1,504
initial,ab,1,a,baseline,normal,16,range-16,8,whitefoot,5,1024,1,103000,1765581937612882402,1,504,1,504
initial,ab,1,a,baseline,normal,16,range-16,8,source-c,5,1024,1,104000,1765581937612882402,1,504,1,504
initial,ab,1,a,baseline,normal,16,range-16,8,direct-c,5,1024,1,61000,1765581937612882402,1,376,1,376
initial,ab,1,a,baseline,normal,16,range-16,8,avl-c,5,1024,1,109000,1765581937612882402,8,320,8,320
initial,ab,1,a,baseline,normal,16,range-16,256,avl-c,0,32,1,445000,5886594890128043757,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,range-16,256,direct-c,0,32,1,275000,5886594890128043757,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,range-16,256,source-c,0,32,1,496000,5886594890128043757,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,range-16,256,whitefoot,0,32,1,466000,5886594890128043757,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,range-16,256,whitefoot,1,32,1,445000,487400964393738081,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,range-16,256,source-c,1,32,1,468000,487400964393738081,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,range-16,256,direct-c,1,32,1,261000,487400964393738081,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,range-16,256,avl-c,1,32,1,449000,487400964393738081,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,range-16,256,avl-c,2,32,1,417000,8538146502123074220,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,range-16,256,direct-c,2,32,1,242000,8538146502123074220,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,range-16,256,source-c,2,32,1,464000,8538146502123074220,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,range-16,256,whitefoot,2,32,1,463000,8538146502123074220,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,range-16,256,whitefoot,3,32,1,500000,13361189700901591740,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,range-16,256,source-c,3,32,1,472000,13361189700901591740,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,range-16,256,direct-c,3,32,1,262000,13361189700901591740,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,range-16,256,avl-c,3,32,1,469000,13361189700901591740,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,range-16,256,avl-c,4,32,1,418000,18093435535915223019,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,range-16,256,direct-c,4,32,1,245000,18093435535915223019,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,range-16,256,source-c,4,32,1,467000,18093435535915223019,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,range-16,256,whitefoot,4,32,1,465000,18093435535915223019,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,range-16,256,whitefoot,5,32,1,441000,9589100527317024956,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,range-16,256,source-c,5,32,1,461000,9589100527317024956,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,range-16,256,direct-c,5,32,1,251000,9589100527317024956,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,range-16,256,avl-c,5,32,1,433000,9589100527317024956,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,range-16,4096,avl-c,0,2,1,1040000,10485235315489360735,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,range-16,4096,direct-c,0,2,1,739000,10485235315489360735,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,range-16,4096,source-c,0,2,1,947000,10485235315489360735,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,range-16,4096,whitefoot,0,2,1,930000,10485235315489360735,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,range-16,4096,whitefoot,1,2,1,923000,3257590277228744031,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,range-16,4096,source-c,1,2,1,986000,3257590277228744031,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,range-16,4096,direct-c,1,2,1,774000,3257590277228744031,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,range-16,4096,avl-c,1,2,1,1079000,3257590277228744031,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,range-16,4096,avl-c,2,2,1,1059000,1087355454241210500,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,range-16,4096,direct-c,2,2,1,733000,1087355454241210500,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,range-16,4096,source-c,2,2,1,962000,1087355454241210500,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,range-16,4096,whitefoot,2,2,1,971000,1087355454241210500,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,range-16,4096,whitefoot,3,2,1,922000,8379714773258569284,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,range-16,4096,source-c,3,2,1,954000,8379714773258569284,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,range-16,4096,direct-c,3,2,1,756000,8379714773258569284,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,range-16,4096,avl-c,3,2,1,1055000,8379714773258569284,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,range-16,4096,avl-c,4,2,1,1079000,12143043846494035490,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,range-16,4096,direct-c,4,2,1,742000,12143043846494035490,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,range-16,4096,source-c,4,2,1,953000,12143043846494035490,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,range-16,4096,whitefoot,4,2,1,925000,12143043846494035490,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,range-16,4096,whitefoot,5,2,1,919000,1704524455370811990,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,range-16,4096,source-c,5,2,1,949000,1704524455370811990,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,range-16,4096,direct-c,5,2,1,748000,1704524455370811990,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,range-16,4096,avl-c,5,2,1,1044000,1704524455370811990,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,replace-only,8,avl-c,0,1024,1,64000,10532594058791869302,8,320,8,320
initial,ab,1,a,baseline,normal,16,replace-only,8,direct-c,0,1024,1,44000,10532594058791869302,1,376,1,376
initial,ab,1,a,baseline,normal,16,replace-only,8,source-c,0,1024,1,42000,10532594058791869302,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-only,8,whitefoot,0,1024,1,41000,10532594058791869302,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-only,8,whitefoot,1,1024,1,41000,8045744375858661354,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-only,8,source-c,1,1024,1,41000,8045744375858661354,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-only,8,direct-c,1,1024,1,43000,8045744375858661354,1,376,1,376
initial,ab,1,a,baseline,normal,16,replace-only,8,avl-c,1,1024,1,64000,8045744375858661354,8,320,8,320
initial,ab,1,a,baseline,normal,16,replace-only,8,avl-c,2,1024,1,63000,11884398508559252472,8,320,8,320
initial,ab,1,a,baseline,normal,16,replace-only,8,direct-c,2,1024,1,44000,11884398508559252472,1,376,1,376
initial,ab,1,a,baseline,normal,16,replace-only,8,source-c,2,1024,1,41000,11884398508559252472,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-only,8,whitefoot,2,1024,1,40000,11884398508559252472,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-only,8,whitefoot,3,1024,1,40000,4809344817402395555,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-only,8,source-c,3,1024,1,41000,4809344817402395555,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-only,8,direct-c,3,1024,1,44000,4809344817402395555,1,376,1,376
initial,ab,1,a,baseline,normal,16,replace-only,8,avl-c,3,1024,1,64000,4809344817402395555,8,320,8,320
initial,ab,1,a,baseline,normal,16,replace-only,8,avl-c,4,1024,1,63000,17235248788572664130,8,320,8,320
initial,ab,1,a,baseline,normal,16,replace-only,8,direct-c,4,1024,1,43000,17235248788572664130,1,376,1,376
initial,ab,1,a,baseline,normal,16,replace-only,8,source-c,4,1024,1,42000,17235248788572664130,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-only,8,whitefoot,4,1024,1,40000,17235248788572664130,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-only,8,whitefoot,5,1024,1,40000,14419354795209287113,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-only,8,source-c,5,1024,1,41000,14419354795209287113,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-only,8,direct-c,5,1024,1,43000,14419354795209287113,1,376,1,376
initial,ab,1,a,baseline,normal,16,replace-only,8,avl-c,5,1024,1,63000,14419354795209287113,8,320,8,320
initial,ab,1,a,baseline,normal,16,replace-only,256,avl-c,0,32,1,199000,2783790868294545875,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,replace-only,256,direct-c,0,32,1,106000,2783790868294545875,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,replace-only,256,source-c,0,32,1,113000,2783790868294545875,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,replace-only,256,whitefoot,0,32,1,120000,2783790868294545875,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,replace-only,256,whitefoot,1,32,1,104000,17851708967306652380,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,replace-only,256,source-c,1,32,1,102000,17851708967306652380,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,replace-only,256,direct-c,1,32,1,95000,17851708967306652380,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,replace-only,256,avl-c,1,32,1,188000,17851708967306652380,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,replace-only,256,avl-c,2,32,1,180000,3394917420916700217,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,replace-only,256,direct-c,2,32,1,92000,3394917420916700217,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,replace-only,256,source-c,2,32,1,101000,3394917420916700217,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,replace-only,256,whitefoot,2,32,1,103000,3394917420916700217,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,replace-only,256,whitefoot,3,32,1,99000,11333708181327375517,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,replace-only,256,source-c,3,32,1,99000,11333708181327375517,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,replace-only,256,direct-c,3,32,1,91000,11333708181327375517,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,replace-only,256,avl-c,3,32,1,179000,11333708181327375517,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,replace-only,256,avl-c,4,32,1,175000,10793454842546804038,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,replace-only,256,direct-c,4,32,1,91000,10793454842546804038,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,replace-only,256,source-c,4,32,1,99000,10793454842546804038,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,replace-only,256,whitefoot,4,32,1,100000,10793454842546804038,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,replace-only,256,whitefoot,5,32,1,98000,16251114944132790202,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,replace-only,256,source-c,5,32,1,98000,16251114944132790202,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,replace-only,256,direct-c,5,32,1,91000,16251114944132790202,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,replace-only,256,avl-c,5,32,1,179000,16251114944132790202,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,replace-only,4096,avl-c,0,2,1,734000,18044149131632550413,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,replace-only,4096,direct-c,0,2,1,582000,18044149131632550413,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,replace-only,4096,source-c,0,2,1,660000,18044149131632550413,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,replace-only,4096,whitefoot,0,2,1,629000,18044149131632550413,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,replace-only,4096,whitefoot,1,2,1,637000,10830662067712272611,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,replace-only,4096,source-c,1,2,1,675000,10830662067712272611,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,replace-only,4096,direct-c,1,2,1,589000,10830662067712272611,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,replace-only,4096,avl-c,1,2,1,732000,10830662067712272611,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,replace-only,4096,avl-c,2,2,1,727000,1454246702694763038,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,replace-only,4096,direct-c,2,2,1,586000,1454246702694763038,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,replace-only,4096,source-c,2,2,1,660000,1454246702694763038,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,replace-only,4096,whitefoot,2,2,1,628000,1454246702694763038,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,replace-only,4096,whitefoot,3,2,1,636000,13881367562046394828,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,replace-only,4096,source-c,3,2,1,664000,13881367562046394828,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,replace-only,4096,direct-c,3,2,1,591000,13881367562046394828,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,replace-only,4096,avl-c,3,2,1,749000,13881367562046394828,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,replace-only,4096,avl-c,4,2,1,725000,1897142725513424199,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,replace-only,4096,direct-c,4,2,1,584000,1897142725513424199,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,replace-only,4096,source-c,4,2,1,664000,1897142725513424199,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,replace-only,4096,whitefoot,4,2,1,630000,1897142725513424199,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,replace-only,4096,whitefoot,5,2,1,626000,10735503970538083550,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,replace-only,4096,source-c,5,2,1,661000,10735503970538083550,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,replace-only,4096,direct-c,5,2,1,588000,10735503970538083550,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,replace-only,4096,avl-c,5,2,1,735000,10735503970538083550,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,264,build-cleanup,8,avl-c,0,0,512,292000,3218974858609647463,4096,1179648,8,2304
initial,ab,1,a,baseline,normal,264,build-cleanup,8,direct-c,0,0,512,220000,3218974858609647463,512,2097152,1,4096
initial,ab,1,a,baseline,normal,264,build-cleanup,8,source-c,0,0,512,337000,3218974858609647463,512,2162688,1,4224
initial,ab,1,a,baseline,normal,264,build-cleanup,8,whitefoot,0,0,512,400000,3218974858609647463,512,2162688,1,4224
initial,ab,1,a,baseline,normal,264,build-cleanup,8,whitefoot,1,0,512,397000,8861920933563046431,512,2162688,1,4224
initial,ab,1,a,baseline,normal,264,build-cleanup,8,source-c,1,0,512,334000,8861920933563046431,512,2162688,1,4224
initial,ab,1,a,baseline,normal,264,build-cleanup,8,direct-c,1,0,512,215000,8861920933563046431,512,2097152,1,4096
initial,ab,1,a,baseline,normal,264,build-cleanup,8,avl-c,1,0,512,286000,8861920933563046431,4096,1179648,8,2304
initial,ab,1,a,baseline,normal,264,build-cleanup,8,avl-c,2,0,512,285000,11154275549108851012,4096,1179648,8,2304
initial,ab,1,a,baseline,normal,264,build-cleanup,8,direct-c,2,0,512,215000,11154275549108851012,512,2097152,1,4096
initial,ab,1,a,baseline,normal,264,build-cleanup,8,source-c,2,0,512,335000,11154275549108851012,512,2162688,1,4224
initial,ab,1,a,baseline,normal,264,build-cleanup,8,whitefoot,2,0,512,399000,11154275549108851012,512,2162688,1,4224
initial,ab,1,a,baseline,normal,264,build-cleanup,8,whitefoot,3,0,512,398000,2044155923566118728,512,2162688,1,4224
initial,ab,1,a,baseline,normal,264,build-cleanup,8,source-c,3,0,512,335000,2044155923566118728,512,2162688,1,4224
initial,ab,1,a,baseline,normal,264,build-cleanup,8,direct-c,3,0,512,216000,2044155923566118728,512,2097152,1,4096
initial,ab,1,a,baseline,normal,264,build-cleanup,8,avl-c,3,0,512,284000,2044155923566118728,4096,1179648,8,2304
initial,ab,1,a,baseline,normal,264,build-cleanup,8,avl-c,4,0,512,282000,16469537320375576654,4096,1179648,8,2304
initial,ab,1,a,baseline,normal,264,build-cleanup,8,direct-c,4,0,512,215000,16469537320375576654,512,2097152,1,4096
initial,ab,1,a,baseline,normal,264,build-cleanup,8,source-c,4,0,512,335000,16469537320375576654,512,2162688,1,4224
initial,ab,1,a,baseline,normal,264,build-cleanup,8,whitefoot,4,0,512,397000,16469537320375576654,512,2162688,1,4224
initial,ab,1,a,baseline,normal,264,build-cleanup,8,whitefoot,5,0,512,397000,13010600616169195304,512,2162688,1,4224
initial,ab,1,a,baseline,normal,264,build-cleanup,8,source-c,5,0,512,337000,13010600616169195304,512,2162688,1,4224
initial,ab,1,a,baseline,normal,264,build-cleanup,8,direct-c,5,0,512,216000,13010600616169195304,512,2097152,1,4096
initial,ab,1,a,baseline,normal,264,build-cleanup,8,avl-c,5,0,512,284000,13010600616169195304,4096,1179648,8,2304
initial,ab,1,a,baseline,normal,264,build-cleanup,256,avl-c,0,0,16,359000,1414270122518255158,4096,1179648,256,73728
initial,ab,1,a,baseline,normal,264,build-cleanup,256,direct-c,0,0,16,423000,1414270122518255158,496,2031616,31,126976
initial,ab,1,a,baseline,normal,264,build-cleanup,256,source-c,0,0,16,640000,1414270122518255158,496,2095104,31,130944
initial,ab,1,a,baseline,normal,264,build-cleanup,256,whitefoot,0,0,16,779000,1414270122518255158,496,2095104,31,130944
initial,ab,1,a,baseline,normal,264,build-cleanup,256,whitefoot,1,0,16,766000,11574396784240043177,496,2095104,31,130944
initial,ab,1,a,baseline,normal,264,build-cleanup,256,source-c,1,0,16,632000,11574396784240043177,496,2095104,31,130944
initial,ab,1,a,baseline,normal,264,build-cleanup,256,direct-c,1,0,16,403000,11574396784240043177,496,2031616,31,126976
initial,ab,1,a,baseline,normal,264,build-cleanup,256,avl-c,1,0,16,351000,11574396784240043177,4096,1179648,256,73728
initial,ab,1,a,baseline,normal,264,build-cleanup,256,avl-c,2,0,16,346000,14200536065867441653,4096,1179648,256,73728
initial,ab,1,a,baseline,normal,264,build-cleanup,256,direct-c,2,0,16,401000,14200536065867441653,496,2031616,31,126976
initial,ab,1,a,baseline,normal,264,build-cleanup,256,source-c,2,0,16,645000,14200536065867441653,496,2095104,31,130944
initial,ab,1,a,baseline,normal,264,build-cleanup,256,whitefoot,2,0,16,777000,14200536065867441653,496,2095104,31,130944
